"","abrev_state","nomeMunicipio_geobr","code_muni","name_muni","info","lgbt_candidate","year","pop","ano","pib","impostos_liquidos","va","va_agropecuaria","va_industria","va_servicos","va_adespss","estado","lgbtq_mortes","lgbtq_homs"
"3524","PR","Santa Fé",4123402,"santa fe",NA,0,2020,12186,2019,274914223,21011317,253902905,57205946,26795953,114171852,55729154,NA,NA,0
"3525","PR","Santa Helena",4123501,"santa helena",NA,0,2020,26767,2019,978556572,87594612,890961960,211146166,144347998,374306243,161161554,NA,NA,0
"3526","PR","Santa Inês",4123600,"santa ines",NA,0,2020,1594,2019,43866727,1602699,42264029,16968430,1966298,10330704,12998596,NA,NA,0
"3527","PR","Santa Isabel do Ivaí",4123709,"santa isabel do ivai",NA,0,2020,8523,2019,189313080,14688763,174624317,36366895,18007918,79236000,41013504,NA,NA,0
"3528","PR","Santa Izabel do Oeste",4123808,"santa izabel do oeste",NA,0,2020,14794,2019,339395186,26193307,313201879,110950265,17886473,117813627,66551514,NA,NA,0
"3529","PR","Santa Lúcia",4123824,"santa lucia",NA,0,2020,3793,2019,116125896,9445519,106680376,38755320,14703757,30783402,22437898,NA,NA,0
"3530","PR","Santa Maria do Oeste",4123857,"santa maria do oeste",NA,0,2020,9410,2019,163617580,10422637,153194942,50303573,11436991,44463004,46991374,NA,NA,0
"3531","PR","Santa Mariana",4123907,"santa mariana",NA,0,2020,11622,2019,365342999,24968092,340374907,128388691,25966636,133151117,52868462,NA,NA,0
"3532","PR","Santa Mônica",4123956,"santa monica",NA,0,2020,4017,2019,84545535,6527664,78017871,27128638,9242770,18518454,23128009,NA,NA,0
"3533","PR","Santa Tereza do Oeste",4124020,"santa tereza do oeste",NA,0,2020,10096,2019,378744848,46322562,332422286,71542261,80322141,127700901,52856982,NA,NA,0
"3534","PR","Santa Terezinha de Itaipu",4124053,"santa terezinha de itaipu",NA,0,2020,23699,2019,583244479,61025534,522218945,63157025,61404844,284096338,113560737,NA,NA,0
"3535","PR","Santana do Itararé",4124004,"santana do itarare",NA,0,2020,4954,2019,98835428,4514843,94320585,41352763,3973807,22314301,26679714,NA,NA,0
"3536","PR","Santo Antônio da Platina",4124103,"santo antonio da platina",NA,0,2020,46251,2019,1250193193,137271472,1112921721,111085567,188481099,614528928,198826127,NA,NA,0
